id,loan_status,aproval_prob
60055,0,0.0261
60056,0,0.0641
60057,0,0.204
60058,0,0.056
60059,0,0.0101
60060,0,0.0994
60061,0,0.0114
60062,0,0.1619
60063,0,0.0079
60064,0,0.0075
60065,0,0.0063
60066,0,0.0778
60067,0,0.0777
60068,0,0.0082
60069,0,0.0082
60070,0,0.0164
60071,0,0.005
60072,0,0.0912
60073,0,0.0269
60074,0,0.0461
60075,0,0.0398
60076,0,0.0712
60077,0,0.0465
60078,0,0.0159
60079,0,0.011
60080,0,0.0087
60081,0,0.3776
60082,0,0.0286
60083,0,0.026
60084,0,0.0472
60085,0,0.0295
60086,0,0.106
60087,0,0.0036
60088,0,0.0304
60089,0,0.0295
60090,0,0.051
60091,1,0.9473
60092,0,0.0072
60093,0,0.0304
60094,0,0.0021
60095,0,0.1225
60096,0,0.0306
60097,0,0.0026
60098,0,0.277
60099,0,0.01
60100,0,0.0257
60101,0,0.019
60102,0,0.0126
60103,0,0.0094
60104,0,0.1243
60105,0,0.0229
60106,0,0.0013
60107,0,0.0069
60108,0,0.0232
60109,0,0.0433
60110,0,0.0606
60111,0,0.0027
60112,0,0.0267
60113,0,0.048
60114,0,0.0782
60115,0,0.0051
60116,1,0.9737
60117,0,0.0374
60118,0,0.0302
60119,0,0.0053
60120,0,0.0499
60121,0,0.0358
60122,0,0.0296
60123,0,0.0046
60124,0,0.0236
60125,0,0.0315
60126,0,0.0139
60127,0,0.0318
60128,0,0.0104
60129,0,0.0049
60130,0,0.0107
60131,1,0.8937
60132,1,0.9909
60133,0,0.0325
60134,0,0.0118
60135,0,0.0307
60136,0,0.0071
60137,0,0.0388
60138,0,0.0505
60139,0,0.108
60140,0,0.1814
60141,0,0.0025
60142,0,0.0212
60143,1,0.9662
60144,0,0.1233
60145,0,0.0102
60146,0,0.1163
60147,0,0.029
60148,0,0.0011
60149,0,0.0087
60150,0,0.011
60151,1,0.9376
60152,0,0.0124
60153,0,0.0166
60154,0,0.1656
60155,0,0.0111
60156,0,0.0149
60157,0,0.152
60158,0,0.0075
60159,0,0.0167
60160,0,0.0079
60161,0,0.0165
60162,0,0.2424
60163,0,0.0194
60164,0,0.0142
60165,0,0.0788
60166,0,0.0388
60167,0,0.0241
60168,0,0.2413
60169,0,0.0016
60170,0,0.0111
60171,0,0.0313
60172,0,0.0022
60173,0,0.0634
60174,0,0.0114
60175,0,0.3248
60176,0,0.0396
60177,0,0.024
60178,0,0.0214
60179,0,0.0479
60180,0,0.0036
60181,0,0.0069
60182,0,0.0362
60183,0,0.3118
60184,0,0.0027
60185,0,0.0437
60186,1,0.958
60187,0,0.0678
60188,0,0.1301
60189,0,0.0259
60190,0,0.4724
60191,0,0.0508
60192,0,0.0041
60193,0,0.0122
60194,0,0.0771
60195,0,0.0589
60196,1,0.9587
60197,0,0.0093
60198,0,0.0866
60199,0,0.0277
60200,0,0.0129
60201,0,0.093
60202,0,0.0253
60203,0,0.047
60204,1,0.9548
60205,0,0.0106
60206,0,0.0278
60207,1,0.9459
60208,0,0.0163
60209,0,0.157
60210,0,0.0153
60211,1,0.9863
60212,0,0.0099
60213,0,0.0036
60214,0,0.0282
60215,0,0.0735
60216,0,0.0672
60217,0,0.0143
60218,0,0.0418
60219,0,0.1164
60220,1,0.6795
60221,0,0.0056
60222,0,0.0104
60223,0,0.0164
60224,0,0.0222
60225,1,0.9438
60226,0,0.0192
60227,0,0.0038
60228,1,0.9883
60229,0,0.0535
60230,0,0.109
60231,1,0.9116
60232,0,0.0214
60233,1,0.9504
60234,0,0.0239
60235,0,0.03
60236,0,0.0148
60237,0,0.0117
60238,0,0.0386
60239,1,0.9786
60240,1,0.7456
60241,0,0.0107
60242,0,0.0438
60243,0,0.0241
60244,0,0.2163
60245,0,0.0337
60246,0,0.0089
60247,0,0.0085
60248,0,0.0131
60249,0,0.0085
60250,0,0.0391
60251,0,0.0425
60252,0,0.019
60253,1,0.9751
60254,0,0.0707
60255,0,0.0332
60256,0,0.0203
60257,0,0.0527
60258,0,0.0067
60259,0,0.0109
60260,0,0.0184
60261,0,0.01
60262,0,0.005
60263,0,0.0017
60264,0,0.0506
60265,0,0.0571
60266,0,0.0156
60267,0,0.0016
60268,0,0.0159
60269,0,0.0543
60270,1,0.9527
60271,0,0.0134
60272,0,0.2521
60273,0,0.0135
60274,1,0.9267
60275,0,0.0481
60276,0,0.0236
60277,0,0.0342
60278,0,0.0192
60279,0,0.056
60280,0,0.0068
60281,0,0.0091
60282,0,0.2436
60283,0,0.0441
60284,0,0.002
60285,0,0.2044
60286,0,0.045
60287,0,0.0212
60288,0,0.0883
60289,0,0.0065
60290,1,0.946
60291,0,0.4132
60292,0,0.0105
60293,0,0.0244
60294,0,0.0112
60295,0,0.006
60296,0,0.0516
60297,0,0.0317
60298,0,0.0078
60299,1,0.9766
60300,0,0.0289
60301,0,0.0442
60302,0,0.0013
60303,0,0.1027
60304,0,0.0032
60305,1,0.9682
60306,0,0.0127
60307,0,0.0328
60308,0,0.022
60309,0,0.0165
60310,0,0.018
60311,1,0.9705
60312,0,0.3753
60313,1,0.9618
60314,0,0.0073
60315,0,0.2103
60316,0,0.0791
60317,0,0.0583
60318,0,0.0037
60319,0,0.0049
60320,0,0.0319
60321,0,0.0222
60322,0,0.3648
60323,0,0.016
60324,0,0.1804
60325,0,0.2537
60326,0,0.0201
60327,1,0.9769
60328,0,0.0128
60329,0,0.0794
60330,1,0.9783
60331,0,0.0972
60332,0,0.0484
60333,0,0.0031
60334,0,0.0174
60335,0,0.1228
60336,0,0.0085
60337,0,0.0089
60338,0,0.0086
60339,0,0.0009
60340,0,0.0144
60341,0,0.0304
60342,0,0.0144
60343,0,0.0066
60344,0,0.0098
60345,0,0.0155
60346,0,0.0476
60347,1,0.915
60348,0,0.1052
60349,0,0.0136
60350,0,0.0733
60351,0,0.0285
60352,0,0.002
60353,0,0.032
60354,0,0.0114
60355,0,0.2027
60356,0,0.0015
60357,0,0.0153
60358,0,0.0056
60359,0,0.034
60360,0,0.0041
60361,0,0.0593
60362,0,0.0173
60363,0,0.0187
60364,0,0.0609
60365,0,0.0112
60366,0,0.0407
60367,0,0.0204
60368,0,0.0467
60369,0,0.0186
60370,0,0.0026
60371,0,0.0108
60372,0,0.0184
60373,0,0.1641
60374,0,0.0086
60375,0,0.015
60376,0,0.0423
60377,0,0.03
60378,0,0.0418
60379,1,0.9906
60380,0,0.1532
60381,0,0.0136
60382,0,0.0129
60383,0,0.0177
60384,0,0.0311
60385,0,0.0024
60386,0,0.0069
60387,0,0.03
60388,0,0.0137
60389,1,0.9935
60390,0,0.0618
60391,0,0.079
60392,0,0.0325
60393,0,0.0224
60394,0,0.0887
60395,0,0.0018
60396,0,0.0117
60397,1,0.9365
60398,0,0.0068
60399,0,0.034
60400,0,0.0158
60401,0,0.0118
60402,0,0.009
60403,1,0.9851
60404,0,0.0076
60405,0,0.0304
60406,0,0.0026
60407,0,0.0156
60408,0,0.0421
60409,0,0.0158
60410,0,0.0126
60411,0,0.0355
60412,1,0.7398
60413,0,0.0506
60414,0,0.0094
60415,0,0.0053
60416,0,0.0613
60417,0,0.0281
60418,0,0.0885
60419,0,0.0034
60420,0,0.0495
60421,0,0.0219
60422,0,0.0108
60423,0,0.0353
60424,0,0.1901
60425,0,0.1581
60426,0,0.012
60427,0,0.0417
60428,0,0.017
60429,0,0.0084
60430,0,0.0029
60431,0,0.0313
60432,0,0.0127
60433,0,0.0896
60434,0,0.0304
60435,0,0.0151
60436,0,0.0535
60437,0,0.0307
60438,1,0.9768
60439,0,0.0028
60440,1,0.9449
60441,0,0.0588
60442,0,0.001
60443,0,0.3463
60444,0,0.0071
60445,0,0.0108
60446,0,0.0394
60447,0,0.0272
60448,0,0.0044
60449,1,0.9809
60450,0,0.0087
60451,0,0.0143
60452,0,0.021
60453,0,0.0373
60454,0,0.014
60455,0,0.0059
60456,0,0.0779
60457,0,0.0985
60458,0,0.0028
60459,0,0.0367
60460,1,0.8888
60461,0,0.0063
60462,0,0.0035
60463,0,0.0716
60464,0,0.0058
60465,0,0.0353
60466,0,0.1125
60467,1,0.9191
60468,0,0.067
60469,0,0.0872
60470,0,0.0618
60471,0,0.0039
60472,0,0.042
60473,0,0.0016
60474,0,0.0082
60475,0,0.2405
60476,0,0.0076
60477,0,0.0201
60478,1,0.8439
60479,0,0.0273
60480,0,0.0039
60481,0,0.0014
60482,0,0.0105
60483,0,0.0012
60484,1,0.5584
60485,0,0.1128
60486,0,0.0127
60487,0,0.0206
60488,0,0.0954
60489,0,0.0086
60490,0,0.1707
60491,0,0.0241
60492,0,0.1913
60493,0,0.0041
60494,0,0.0332
60495,0,0.0099
60496,0,0.048
60497,0,0.0446
60498,0,0.2196
60499,0,0.0022
60500,0,0.0225
60501,0,0.0112
60502,0,0.021
60503,0,0.0243
60504,0,0.1467
60505,0,0.0076
60506,1,0.9914
60507,0,0.0588
60508,0,0.0084
60509,0,0.0185
60510,1,0.8015
60511,0,0.0371
60512,0,0.0411
60513,0,0.0015
60514,0,0.0024
60515,0,0.0256
60516,0,0.1244
60517,0,0.0023
60518,0,0.0358
60519,0,0.0136
60520,0,0.0244
60521,1,0.8042
60522,0,0.0038
60523,0,0.0656
60524,0,0.0144
60525,1,0.9655
60526,0,0.1119
60527,1,0.7596
60528,0,0.0128
60529,0,0.003
60530,0,0.0668
60531,0,0.0347
60532,0,0.0448
60533,0,0.0593
60534,0,0.0449
60535,0,0.0339
60536,0,0.4376
60537,0,0.0162
60538,0,0.0077
60539,1,0.9177
60540,0,0.0151
60541,0,0.0215
60542,0,0.0064
60543,0,0.2905
60544,0,0.0169
60545,0,0.174
60546,0,0.0283
60547,0,0.0008
60548,0,0.0173
60549,0,0.0105
60550,1,0.5185
60551,0,0.0478
60552,0,0.0072
60553,0,0.0374
60554,0,0.1366
60555,0,0.0961
60556,0,0.0359
60557,0,0.1055
60558,0,0.0421
60559,0,0.0064
60560,1,0.8426
60561,0,0.0035
60562,1,0.9332
60563,1,0.9573
60564,0,0.0088
60565,0,0.0525
60566,0,0.0187
60567,0,0.0208
60568,0,0.0147
60569,0,0.106
60570,0,0.0011
60571,0,0.09
60572,0,0.0063
60573,0,0.0165
60574,1,0.938
60575,0,0.0292
60576,0,0.1187
60577,0,0.018
60578,0,0.0737
60579,0,0.1096
60580,0,0.012
60581,0,0.0132
60582,1,0.9804
60583,0,0.012
60584,1,0.9771
60585,1,0.9692
60586,0,0.0342
60587,0,0.0022
60588,0,0.0146
60589,0,0.0271
60590,0,0.0172
60591,0,0.0298
60592,0,0.0089
60593,0,0.0147
60594,1,0.7664
60595,0,0.0846
60596,0,0.008
60597,0,0.0038
60598,0,0.027
60599,0,0.0583
60600,0,0.0013
60601,0,0.015
60602,1,0.8943
60603,0,0.0096
60604,0,0.0518
60605,0,0.0043
60606,0,0.0013
60607,0,0.0076
60608,0,0.0351
60609,0,0.007
60610,0,0.0142
60611,0,0.0174
60612,0,0.0087
60613,0,0.0149
60614,0,0.0407
60615,1,0.9126
60616,1,0.9855
60617,1,0.6749
60618,0,0.0814
60619,0,0.1008
60620,0,0.012
60621,1,0.9447
60622,0,0.0069
60623,0,0.0639
60624,0,0.0063
60625,0,0.3365
60626,0,0.0115
60627,0,0.1832
60628,0,0.0023
60629,0,0.0153
60630,0,0.1268
60631,1,0.8813
60632,0,0.0081
60633,0,0.0288
60634,0,0.0195
60635,0,0.0075
60636,0,0.0065
60637,0,0.0392
60638,0,0.0089
60639,0,0.0435
60640,0,0.0059
60641,0,0.0015
60642,0,0.1785
60643,0,0.051
60644,0,0.0011
60645,1,0.9374
60646,0,0.0165
60647,0,0.0126
60648,0,0.0261
60649,0,0.0253
60650,1,0.99
60651,0,0.0033
60652,0,0.0015
60653,0,0.0151
60654,0,0.0177
60655,0,0.0703
60656,0,0.028
60657,0,0.0408
60658,1,0.9863
60659,1,0.9907
60660,0,0.0179
60661,0,0.0039
60662,1,0.977
60663,0,0.0078
60664,1,0.7819
60665,0,0.0074
60666,0,0.0083
60667,0,0.0454
60668,0,0.0124
60669,0,0.0051
60670,0,0.0172
60671,0,0.0706
60672,0,0.0012
60673,0,0.0456
60674,0,0.0176
60675,0,0.0155
60676,0,0.0081
60677,0,0.0007
60678,0,0.0098
60679,1,0.8479
60680,0,0.1025
60681,0,0.0105
60682,0,0.2577
60683,0,0.054
60684,0,0.026
60685,0,0.0434
60686,0,0.0125
60687,0,0.0118
60688,0,0.0447
60689,0,0.1153
60690,0,0.0252
60691,0,0.0327
60692,0,0.0521
60693,0,0.0767
60694,0,0.0174
60695,0,0.0737
60696,0,0.0221
60697,0,0.0243
60698,0,0.0126
60699,0,0.0956
60700,0,0.0037
60701,0,0.0076
60702,0,0.0643
60703,0,0.0043
60704,0,0.0178
60705,0,0.1538
60706,0,0.0273
60707,0,0.0084
60708,0,0.0604
60709,0,0.0136
60710,0,0.0203
60711,0,0.0025
60712,0,0.0588
60713,1,0.8712
60714,1,0.9779
60715,0,0.0189
60716,1,0.8889
60717,0,0.0242
60718,0,0.0087
60719,0,0.0182
60720,0,0.0223
60721,0,0.0018
60722,1,0.9838
60723,0,0.0407
60724,0,0.054
60725,0,0.011
60726,0,0.0261
60727,0,0.0373
60728,0,0.0119
60729,1,0.9704
60730,0,0.0264
60731,0,0.0013
60732,0,0.0082
60733,1,0.9305
60734,0,0.0454
60735,0,0.0049
60736,0,0.0057
60737,1,0.9872
60738,0,0.0316
60739,0,0.47
60740,0,0.0946
60741,0,0.1269
60742,0,0.0831
60743,0,0.0099
60744,0,0.0678
60745,0,0.0291
60746,0,0.0751
60747,0,0.0307
60748,0,0.0058
60749,0,0.0093
60750,0,0.0106
60751,0,0.0289
60752,0,0.0055
60753,0,0.0491
60754,0,0.0088
60755,0,0.0421
60756,0,0.0199
60757,0,0.0322
60758,0,0.0367
60759,0,0.0028
60760,0,0.0109
60761,0,0.0145
60762,0,0.002
60763,0,0.0195
60764,0,0.0034
60765,0,0.0079
60766,0,0.0119
60767,0,0.0068
60768,0,0.0234
60769,0,0.0046
60770,0,0.044
60771,0,0.0095
60772,0,0.013
60773,0,0.038
60774,0,0.013
60775,0,0.0122
60776,0,0.0013
60777,0,0.1269
60778,0,0.0384
60779,0,0.0062
60780,0,0.0671
60781,0,0.0027
60782,0,0.0009
60783,0,0.0071
60784,0,0.0422
60785,0,0.0206
60786,0,0.0221
60787,0,0.0186
60788,1,0.9846
60789,0,0.0602
60790,0,0.0161
60791,0,0.0073
60792,0,0.0082
60793,0,0.1267
60794,0,0.0084
60795,0,0.0166
60796,0,0.0316
60797,0,0.0016
60798,0,0.0098
60799,0,0.2014
60800,0,0.0387
60801,0,0.0519
60802,0,0.009
60803,0,0.0122
60804,0,0.0302
60805,0,0.0219
60806,0,0.025
60807,0,0.0054
60808,0,0.022
60809,0,0.0203
60810,0,0.0069
60811,0,0.0081
60812,0,0.083
60813,0,0.1284
60814,0,0.039
60815,0,0.1041
60816,0,0.0069
60817,0,0.0286
60818,0,0.0377
60819,1,0.9368
60820,1,0.9649
60821,0,0.0088
60822,0,0.0299
60823,0,0.038
60824,0,0.0229
60825,0,0.0172
60826,0,0.0321
60827,0,0.0258
60828,0,0.0056
60829,0,0.0035
60830,0,0.0294
60831,0,0.017
60832,0,0.0079
60833,0,0.009
60834,0,0.1274
60835,1,0.7194
60836,0,0.0045
60837,0,0.0723
60838,0,0.0647
60839,0,0.0102
60840,0,0.0363
60841,0,0.0164
60842,0,0.015
60843,1,0.9197
60844,0,0.0243
60845,0,0.0253
60846,0,0.0022
60847,0,0.0452
60848,0,0.0268
60849,0,0.0099
60850,0,0.0093
60851,0,0.0623
60852,0,0.0154
60853,0,0.0305
60854,0,0.0015
60855,0,0.0063
60856,0,0.0025
60857,0,0.1634
60858,0,0.0292
60859,1,0.81
60860,0,0.0232
60861,0,0.0132
60862,0,0.0994
60863,0,0.0143
60864,0,0.0038
60865,0,0.0023
60866,0,0.0245
60867,0,0.0124
60868,0,0.0589
60869,0,0.0112
60870,0,0.0071
60871,1,0.6289
60872,0,0.0458
60873,0,0.0176
60874,0,0.0342
60875,0,0.0027
60876,0,0.0059
60877,0,0.0116
60878,0,0.0255
60879,0,0.0032
60880,0,0.0101
60881,0,0.0101
60882,0,0.0031
60883,0,0.0055
60884,0,0.022
60885,0,0.0042
60886,1,0.9555
60887,0,0.0095
60888,1,0.8229
60889,0,0.0067
60890,0,0.0236
60891,0,0.1944
60892,0,0.0188
60893,0,0.0579
60894,0,0.0142
60895,0,0.0075
60896,0,0.0085
60897,0,0.1076
60898,0,0.0058
60899,0,0.0072
60900,0,0.0207
60901,0,0.1693
60902,0,0.0142
60903,0,0.0032
60904,0,0.0061
60905,0,0.1054
60906,0,0.0379
60907,0,0.0269
60908,0,0.0117
60909,0,0.0087
60910,0,0.0637
60911,0,0.0088
60912,0,0.0107
60913,0,0.1148
60914,0,0.0536
60915,1,0.9374
60916,0,0.0185
60917,0,0.007
60918,0,0.0164
60919,1,0.9816
60920,0,0.0832
60921,0,0.0412
60922,0,0.0023
60923,0,0.035
60924,0,0.019
60925,0,0.0164
60926,1,0.8977
60927,0,0.1549
60928,0,0.0509
60929,0,0.0965
60930,0,0.0085
60931,0,0.0131
60932,0,0.0242
60933,0,0.017
60934,0,0.0464
60935,1,0.9676
60936,1,0.752
60937,0,0.0153
60938,0,0.0115
60939,0,0.0104
60940,0,0.1311
60941,0,0.0333
60942,0,0.0073
60943,0,0.0077
60944,0,0.0058
60945,0,0.0094
60946,0,0.0173
60947,0,0.0244
60948,0,0.0732
60949,0,0.0446
60950,0,0.0213
60951,0,0.0319
60952,0,0.0198
60953,0,0.0153
60954,0,0.0138
60955,0,0.1633
60956,1,0.6487
60957,0,0.0248
60958,0,0.1424
60959,0,0.0974
60960,0,0.0868
60961,0,0.1246
60962,0,0.01
60963,0,0.0143
60964,0,0.0575
60965,0,0.3032
60966,0,0.0885
60967,0,0.0061
60968,0,0.2405
60969,0,0.0059
60970,0,0.1108
60971,0,0.0117
60972,1,0.9432
60973,0,0.0192
60974,0,0.0098
60975,0,0.0246
60976,0,0.0597
60977,1,0.7597
60978,0,0.0081
60979,0,0.017
60980,0,0.0141
60981,1,0.9532
60982,0,0.0608
60983,1,0.8149
60984,1,0.9294
60985,0,0.0596
60986,0,0.0126
60987,0,0.0708
60988,0,0.0779
60989,0,0.0431
60990,0,0.0177
60991,0,0.0125
60992,0,0.0139
60993,0,0.0131
60994,0,0.073
60995,0,0.0087
60996,1,0.9816
60997,0,0.1075
60998,0,0.0423
60999,0,0.0084
61000,0,0.0113
61001,0,0.0078
61002,1,0.9684
61003,0,0.0289
61004,0,0.0089
61005,0,0.2404
61006,0,0.1118
61007,1,0.6976
61008,0,0.0327
61009,0,0.0574
61010,1,0.9335
61011,0,0.0051
61012,0,0.0248
61013,0,0.0039
61014,1,0.9555
61015,1,0.9252
61016,0,0.0429
61017,0,0.068
61018,0,0.0183
61019,0,0.0139
61020,1,0.8892
61021,0,0.0082
61022,1,0.9574
61023,0,0.0086
61024,0,0.1702
61025,0,0.0594
61026,0,0.0006
61027,0,0.0015
61028,0,0.0189
61029,0,0.0562
61030,0,0.0108
61031,1,0.9773
61032,0,0.0319
61033,0,0.0017
61034,0,0.0298
61035,0,0.0456
61036,0,0.0659
61037,1,0.9731
61038,0,0.0025
61039,0,0.0029
61040,0,0.0189
61041,1,0.8885
61042,0,0.0482
61043,0,0.0081
61044,0,0.0533
61045,1,0.9472
61046,0,0.0259
61047,0,0.0052
61048,0,0.0123
61049,0,0.2081
61050,0,0.0194
61051,0,0.0662
61052,0,0.0026
61053,1,0.9489
61054,0,0.0326
61055,0,0.005
61056,0,0.0066
61057,0,0.0889
61058,0,0.0102
61059,0,0.0095
61060,0,0.0175
61061,0,0.1299
61062,0,0.0206
61063,1,0.8693
61064,0,0.0066
61065,0,0.0237
61066,0,0.0252
61067,0,0.0123
61068,1,0.9211
61069,0,0.0156
61070,0,0.0009
61071,0,0.1598
61072,0,0.0046
61073,0,0.0286
61074,0,0.0231
61075,0,0.0105
61076,0,0.0247
61077,0,0.0419
61078,1,0.7571
61079,0,0.0713
61080,0,0.0054
61081,0,0.2665
61082,0,0.0352
61083,0,0.0209
61084,0,0.0039
61085,1,0.9564
61086,0,0.0153
61087,0,0.007
61088,0,0.0021
61089,0,0.0394
61090,0,0.0068
61091,0,0.1272
61092,0,0.0062
61093,1,0.9452
61094,0,0.062
61095,1,0.7967
61096,0,0.0019
61097,0,0.0065
61098,0,0.0214
61099,0,0.0068
61100,0,0.004
61101,0,0.0231
61102,1,0.905
61103,0,0.027
61104,0,0.079
61105,0,0.0125
61106,0,0.0107
61107,0,0.0322
61108,1,0.8474
61109,1,0.9592
61110,0,0.0136
61111,0,0.332
61112,0,0.0622
61113,0,0.0186
61114,0,0.0106
61115,0,0.0318
61116,1,0.9718
61117,0,0.0069
61118,0,0.043
61119,0,0.0097
61120,1,0.9659
61121,0,0.1115
61122,0,0.005
61123,0,0.0702
61124,0,0.007
61125,0,0.0013
61126,0,0.0056
61127,0,0.1424
61128,0,0.0186
61129,0,0.2241
61130,0,0.0144
61131,0,0.0111
61132,0,0.0118
61133,0,0.0195
61134,0,0.0746
61135,0,0.0131
61136,0,0.0312
61137,0,0.0095
61138,0,0.0015
61139,0,0.0029
61140,0,0.2733
61141,0,0.0196
61142,0,0.0134
61143,0,0.0722
61144,1,0.8835
61145,0,0.037
61146,0,0.0106
61147,0,0.154
61148,1,0.8281
61149,0,0.0094
61150,0,0.0428
61151,0,0.0081
61152,0,0.0036
61153,0,0.0077
61154,0,0.0339
61155,0,0.0323
61156,1,0.9502
61157,0,0.0132
61158,1,0.951
61159,1,0.9281
61160,1,0.9065
61161,1,0.9677
61162,0,0.2738
61163,1,0.9767
61164,0,0.1325
61165,0,0.0922
61166,0,0.0057
61167,0,0.0142
61168,0,0.0549
61169,0,0.0119
61170,0,0.0373
61171,1,0.9472
61172,0,0.0022
61173,0,0.034
61174,0,0.2442
61175,1,0.8814
61176,0,0.0077
61177,0,0.0464
61178,0,0.0495
61179,0,0.0441
61180,0,0.0649
61181,0,0.0709
61182,0,0.019
61183,1,0.8459
61184,0,0.0033
61185,0,0.0202
61186,0,0.0193
61187,0,0.0964
61188,1,0.9747
61189,0,0.0125
61190,1,0.9423
61191,0,0.0175
61192,1,0.9326
61193,1,0.8948
61194,1,0.96
61195,0,0.0011
61196,0,0.0246
61197,0,0.0337
61198,0,0.0989
61199,0,0.0026
61200,0,0.0154
61201,0,0.0231
61202,0,0.001
61203,0,0.1098
61204,0,0.0086
61205,0,0.0037
61206,0,0.0109
61207,0,0.0317
61208,0,0.2254
61209,0,0.0048
61210,0,0.0073
61211,0,0.006
61212,0,0.1527
61213,0,0.0665
61214,0,0.0898
61215,0,0.0494
61216,0,0.0912
61217,0,0.0059
61218,0,0.2429
61219,0,0.0052
61220,0,0.0206
61221,0,0.0125
61222,0,0.0021
61223,0,0.0037
61224,0,0.0806
61225,0,0.001
61226,0,0.0344
61227,0,0.014
61228,0,0.0611
61229,0,0.0173
61230,0,0.0497
61231,0,0.0148
61232,0,0.0379
61233,0,0.1043
61234,0,0.1914
61235,1,0.8695
61236,0,0.0792
61237,0,0.033
61238,1,0.9344
61239,1,0.9305
61240,0,0.0273
61241,0,0.0439
61242,0,0.2245
61243,0,0.0637
61244,0,0.0139
61245,0,0.2946
61246,0,0.0461
61247,0,0.1154
61248,0,0.002
61249,0,0.0022
61250,0,0.0377
61251,0,0.0226
61252,1,0.9601
61253,1,0.9684
61254,0,0.1241
61255,1,0.9408
61256,0,0.0375
61257,0,0.0135
61258,0,0.0026
61259,0,0.0109
61260,0,0.2727
61261,0,0.0114
61262,0,0.0117
61263,0,0.0373
61264,0,0.0024
61265,0,0.0153
61266,0,0.0095
61267,0,0.0671
61268,0,0.0043
61269,1,0.7128
61270,1,0.7691
61271,0,0.4138
61272,0,0.0185
61273,0,0.3073
61274,0,0.0062
61275,0,0.0028
61276,0,0.032
61277,0,0.0187
61278,0,0.0883
61279,0,0.0577
61280,0,0.0118
61281,0,0.0059
61282,0,0.0178
61283,0,0.0278
61284,0,0.0768
61285,0,0.097
61286,0,0.0419
61287,0,0.0746
61288,0,0.0667
61289,0,0.0165
61290,0,0.0057
61291,0,0.0367
61292,0,0.4893
61293,0,0.0069
61294,0,0.0095
61295,0,0.0158
61296,0,0.0164
61297,0,0.0141
61298,0,0.0297
61299,0,0.0862
61300,1,0.9662
61301,0,0.0285
61302,0,0.008
61303,0,0.0213
61304,0,0.278
61305,0,0.0029
61306,0,0.0104
61307,0,0.0218
61308,0,0.015
61309,0,0.0027
61310,0,0.0301
61311,0,0.0198
61312,0,0.0315
61313,0,0.0905
61314,1,0.981
61315,0,0.087
61316,0,0.0048
61317,1,0.973
61318,0,0.0791
61319,0,0.0213
61320,0,0.0211
61321,1,0.9782
61322,0,0.0449
61323,0,0.022
61324,0,0.0561
61325,0,0.0571
61326,0,0.0058
61327,0,0.1772
61328,0,0.0615
61329,0,0.0185
61330,0,0.0557
61331,0,0.0572
61332,0,0.0172
61333,0,0.0204
61334,0,0.3186
61335,0,0.0104
61336,1,0.9234
61337,1,0.7437
61338,0,0.0215
61339,0,0.0132
61340,0,0.0203
61341,0,0.0123
61342,0,0.0645
61343,0,0.0236
61344,0,0.0903
61345,0,0.0383
61346,0,0.0152
61347,0,0.0835
61348,0,0.0213
61349,0,0.2266
61350,0,0.0908
61351,1,0.8677
61352,0,0.016
61353,0,0.0424
61354,0,0.0123
61355,0,0.0251
61356,0,0.0437
61357,0,0.037
61358,1,0.9825
61359,0,0.0213
61360,0,0.1363
61361,0,0.0258
61362,0,0.0354
61363,1,0.9484
61364,0,0.0482
61365,0,0.0075
61366,0,0.008
61367,0,0.0063
61368,0,0.0513
61369,0,0.011
61370,0,0.0091
61371,0,0.0116
61372,0,0.043
61373,0,0.0406
61374,0,0.0082
61375,0,0.0243
61376,0,0.0744
61377,0,0.0056
61378,0,0.014
61379,1,0.9756
61380,0,0.1302
61381,1,0.9697
61382,0,0.0176
61383,0,0.0069
61384,0,0.0099
61385,0,0.0079
61386,0,0.0132
61387,0,0.0057
61388,0,0.0101
61389,0,0.0135
61390,0,0.0084
61391,0,0.0354
61392,0,0.0111
61393,0,0.0061
61394,0,0.0142
61395,0,0.0776
61396,0,0.0586
61397,0,0.0152
61398,0,0.0129
61399,0,0.0038
61400,0,0.1491
61401,0,0.0545
61402,0,0.0513
61403,0,0.0188
61404,0,0.0045
61405,0,0.0216
61406,0,0.0077
61407,0,0.0096
61408,0,0.0695
61409,0,0.0059
61410,1,0.5252
61411,0,0.2996
61412,0,0.0107
61413,0,0.005
61414,1,0.9781
61415,1,0.9696
61416,0,0.0286
61417,0,0.0167
61418,1,0.885
61419,0,0.0083
61420,0,0.0029
61421,0,0.0089
61422,0,0.0309
61423,0,0.0069
61424,0,0.0141
61425,0,0.004
61426,0,0.082
61427,0,0.0142
61428,0,0.3195
61429,0,0.0387
61430,0,0.0352
61431,1,0.893
61432,0,0.0089
61433,0,0.0118
61434,1,0.9744
61435,0,0.0233
61436,0,0.1031
61437,0,0.0532
61438,0,0.0018
61439,1,0.9395
61440,1,0.9522
61441,0,0.0256
61442,0,0.0227
61443,0,0.0259
61444,0,0.0015
61445,0,0.0294
61446,0,0.0803
61447,0,0.0065
61448,0,0.0535
61449,0,0.0022
61450,0,0.0062
61451,0,0.0022
61452,0,0.0214
61453,0,0.0216
61454,0,0.0058
61455,0,0.0106
61456,0,0.0151
61457,0,0.0119
61458,0,0.0165
61459,0,0.0154
61460,0,0.0567
61461,0,0.0153
61462,0,0.0423
61463,1,0.9392
61464,0,0.0635
61465,0,0.0274
61466,0,0.117
